VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
2126,1837,Rahul Rao,68,1,0
2127,1838,Ajay Reddy,30,2,0
2128,1839,Prakash Gowda,77,3,0
2129,1840,Ajay Bhat,54,1,0
2130,1841,Deepak Desai,51,2,0
2131,1841,Neha Pujari,20,2,0
2132,1842,Suresh Bhat,74,1,0
2133,1843,Nandini Nayak,58,3,1
2134,1844,Manoj Bhat,37,2,0
2135,1844,Kavya Patil,50,2,0
2136,1844,Kavya Kumar,11,3,0
2137,1845,Farhan Mulla,5,3,0
2138,1846,Mahesh Shetty,39,3,0
2139,1847,Naveen Pujari,63,1,1
2140,1848,Ananya Bhat,67,3,0
2141,1848,Ravi Mulla,6,1,0
2142,1849,Arun Naik,65,2,0
2143,1850,Sneha Khan,48,3,1
2144,1851,Prakash Gowda,20,1,0
2145,1852,Kavya Bhat,43,2,0
2146,1852,Vijay Desai,80,1,0
2147,1853,Vijay Naik,28,2,1
2148,1854,Kavya Bhat,74,1,1
2149,1854,Meera Sharma,74,3,0
2150,1854,Arun Desai,9,3,0
2151,1855,Sneha Pujari,66,1,0
2152,1856,Rahul Joshi,19,2,0
2153,1857,Kavya Khan,31,3,0
2154,1858,Ravi Joshi,23,2,0
2155,1859,Prakash Reddy,79,3,1
2156,1859,Divya Nayak,31,3,0
2157,1860,Kiran Jain,80,1,0
2158,1861,Priya Kumar,6,2,0
2159,1862,Meera Naik,66,1,0
2160,1863,Aishwarya Joshi,79,1,0
2161,1863,Farhan Shetty,15,2,0
2162,1864,Suresh Gowda,66,1,0
2163,1864,Farhan Bhat,13,2,0
2164,1865,Suresh Gowda,31,1,1
2165,1866,Suresh Shetty,22,1,1
2166,1867,Deepak Mulla,7,3,1
2167,1867,Ananya Joshi,65,2,0
2168,1868,Kavya Patil,63,2,0
2169,1868,Sneha Shetty,36,1,0
2170,1869,Lakshmi Shetty,18,2,0
2171,1869,Kiran Mulla,69,3,0
2172,1870,Meera Patil,60,3,0
2173,1871,Farhan Khan,79,1,0
2174,1872,Naveen Reddy,34,3,0
2175,1873,Priya Kumar,38,2,0
2176,1874,Pooja Khan,48,3,1
2177,1875,Mahesh Hegde,11,1,0
2178,1875,Rahul Kumar,69,1,0
2179,1876,Lakshmi Nayak,12,3,1
2180,1877,Neha Hegde,70,1,0
2181,1878,Mahesh Joshi,71,1,1
2182,1880,Mahesh Jain,23,2,0
2183,1880,Ajay Gowda,35,2,0
2184,1880,Nandini Gowda,55,1,0
2185,1881,Ananya Shetty,53,2,0
2186,1882,Prakash Naik,19,1,1
2187,1883,Rahul Joshi,31,3,1
2188,1884,Priya Joshi,15,1,1
2189,1885,Ananya Desai,47,1,0
2190,1888,Arun Kulkarni,26,3,1
2191,1888,Ananya Rao,75,2,0
2192,1889,Shreya Sharma,37,1,0
2193,1890,Kiran Mulla,58,1,0
2194,1890,Asha Bhat,30,1,1
2195,1891,Meera Desai,57,2,1
2196,1892,Asha Desai,43,2,0
2197,1893,Shankar Khan,76,2,1
2198,1894,Naveen Pujari,79,3,0
2199,1894,Divya Sharma,6,2,0
2200,1895,Manoj Hegde,34,3,1
2201,1896,Meera Pujari,14,1,0
2202,1897,Farhan Gowda,17,3,1
2203,1898,Anil Kumar,68,1,1
2204,1899,Meera Reddy,34,3,0
2205,1900,Divya Pujari,57,2,0
2206,1900,Shankar Joshi,69,3,0
2207,1901,Neha Gowda,55,1,0
2208,1901,Ravi Naik,63,1,0
2209,1902,Imran Shetty,65,2,1
2210,1903,Deepak Joshi,52,1,0
2211,1903,Suresh Mulla,36,3,0
2212,1904,Deepak Sharma,53,1,1
2213,1904,Kiran Desai,32,3,0
2214,1905,Farhan Kulkarni,76,3,0
2215,1905,Vijay Shetty,20,1,1
2216,1906,Shankar Patil,9,2,0
2217,1907,Lakshmi Pujari,60,3,1
2218,1908,Pooja Naik,14,3,0
2219,1909,Kiran Hegde,21,2,1
2220,1910,Mahesh Sharma,5,1,0
2221,1911,Naveen Nayak,54,2,0
2222,1913,Nandini Kulkarni,54,2,0
2223,1914,Shreya Desai,16,3,0
2224,1915,Manoj Mulla,32,1,0
2225,1916,Imran Hegde,59,1,0
2226,1916,Manoj Rao,53,3,0
2227,1916,Prakash Joshi,27,2,0
2228,1917,Shreya Joshi,30,2,0
2229,1917,Prakash Desai,78,2,0
2230,1918,Imran Nayak,14,2,0
2231,1918,Imran Jain,80,3,0
2232,1919,Suresh Kumar,58,2,0
2233,1920,Priya Mulla,41,3,1
2234,1921,Arun Bhat,20,1,1
2235,1922,Asha Kumar,52,1,0
2236,1923,Sunil Patil,71,3,1
2237,1924,Aishwarya Mulla,52,1,0
2238,1924,Asha Patil,73,2,0
2239,1924,Imran Shetty,47,2,0
2240,1925,Sunil Jain,27,2,0
2241,1926,Suresh Nayak,78,3,0
2242,1927,Sneha Khan,72,1,0
2243,1928,Sneha Joshi,16,3,0
2244,1929,Farhan Hegde,52,2,1
2245,1930,Meera Bhat,24,3,0
2246,1931,Farhan Rao,80,2,0
2247,1932,Sneha Shetty,80,3,0
2248,1933,Ananya Patil,48,3,0
2249,1933,Suresh Desai,35,3,1
2250,1933,Imran Gowda,16,1,1
2251,1934,Sunil Rao,60,1,0
2252,1936,Farhan Rao,6,1,0
2253,1937,Meera Hegde,45,1,0
2254,1938,Shankar Pujari,66,2,0
2255,1939,Nandini Gowda,51,3,0
2256,1939,Suresh Shetty,42,3,0
2257,1940,Divya Sharma,58,3,0
2258,1941,Aishwarya Hegde,10,3,0
2259,1942,Vijay Rao,35,3,0
2260,1943,Naveen Kulkarni,80,1,0
2261,1944,Ravi Sharma,63,2,0
2262,1945,Nandini Naik,65,1,1
2263,1946,Manoj Pujari,43,3,1
2264,1946,Pooja Khan,62,3,0
2265,1947,Divya Hegde,74,1,0
2266,1948,Anil Khan,48,3,0
2267,1949,Prakash Patil,23,2,0
2268,1950,Prakash Nayak,53,2,1
2269,1951,Vijay Khan,62,3,0
2270,1952,Nandini Sharma,11,1,0
2271,1952,Imran Reddy,6,1,0
2272,1953,Kiran Hegde,78,3,0
2273,1954,Priya Gowda,51,2,0
2274,1955,Farhan Patil,6,3,0
2275,1957,Aishwarya Kulkarni,12,3,0
2276,1957,Arun Mulla,52,2,0
2277,1958,Arun Bhat,49,2,1
2278,1958,Arun Sharma,55,3,1
2279,1959,Vijay Gowda,61,1,0
2280,1960,Kiran Jain,18,1,0
2281,1961,Sunil Rao,64,1,0
2282,1962,Nandini Shetty,46,3,0
2283,1963,Suresh Gowda,52,2,0
2284,1964,Kavya Hegde,71,1,0
2285,1964,Ravi Bhat,12,3,0
2286,1965,Vijay Nayak,50,1,0
2287,1966,Aishwarya Joshi,56,1,0
2288,1967,Prakash Desai,23,3,0
2289,1968,Prakash Hegde,68,1,0
2290,1968,Nandini Khan,43,2,0
2291,1968,Deepak Sharma,27,2,1
2292,1969,Deepak Joshi,75,2,0
2293,1970,Deepak Kulkarni,35,2,1
2294,1971,Ananya Khan,57,1,0
2295,1972,Ravi Jain,79,2,0
2296,1972,Neha Desai,39,3,0
2297,1973,Neha Reddy,79,1,0
2298,1974,Manoj Naik,32,3,1
2299,1975,Mahesh Rao,12,3,0
2300,1976,Arun Khan,72,2,0
2301,1977,Meera Shetty,73,1,0
2302,1978,Divya Mulla,12,1,0
2303,1979,Divya Rao,64,2,1
2304,1979,Aishwarya Naik,20,1,0
2305,1980,Priya Sharma,43,1,0
2306,1981,Mahesh Hegde,54,2,1
2307,1981,Asha Rao,77,3,0
2308,1982,Imran Patil,15,1,1
2309,1982,Kiran Kulkarni,47,2,1
2310,1983,Shankar Mulla,58,1,0
2311,1984,Rahul Kumar,35,3,0
2312,1985,Shreya Desai,54,3,0
2313,1986,Shankar Nayak,61,3,1
2314,1987,Ajay Hegde,23,1,0
2315,1987,Pooja Pujari,49,2,0
2316,1988,Meera Naik,21,3,1
2317,1989,Ajay Rao,60,2,0
2318,1990,Anil Jain,44,2,0
2319,1992,Neha Nayak,50,1,0
2320,1993,Manoj Desai,45,2,0
2321,1994,Imran Kumar,26,2,0
2322,1995,Anil Joshi,78,2,0
2323,1996,Pooja Naik,14,3,0
2324,1997,Asha Shetty,32,3,0
2325,1997,Anil Nayak,21,3,0
2326,1997,Rahul Bhat,45,3,0
2327,1998,Shankar Pujari,50,3,0
2328,1999,Suresh Pujari,29,1,0
2329,2000,Rahul Shetty,55,2,0
2330,2001,Kavya Kulkarni,70,2,1
2331,2002,Manoj Jain,13,1,0
2332,2003,Imran Nayak,28,1,0
2333,2004,Kiran Sharma,75,3,0
2334,2005,Pooja Rao,53,3,1
2335,2006,Imran Kumar,23,3,0
2336,2007,Ravi Bhat,31,1,0
2337,2008,Kiran Khan,6,3,1
2338,2008,Anil Shetty,72,3,0
2339,2009,Priya Desai,12,2,1
2340,2009,Ravi Naik,40,2,0
2341,2010,Ajay Rao,39,1,1
2342,2011,Imran Sharma,37,3,0
2343,2012,Sneha Desai,50,1,0
2344,2013,Vijay Hegde,6,3,0
2345,2014,Sunil Sharma,29,1,0
2346,2014,Sneha Jain,39,3,0
2347,2014,Ajay Sharma,63,3,0
2348,2015,Manoj Joshi,53,2,0
2349,2016,Rahul Mulla,52,1,0
2350,2016,Deepak Desai,53,3,1
2351,2017,Priya Patil,33,2,0
2352,2018,Kiran Khan,23,1,0
2353,2019,Sunil Reddy,37,2,0
2354,2021,Divya Pujari,36,2,0
2355,2022,Divya Desai,53,1,0
2356,2023,Kiran Jain,55,1,0
2357,2024,Pooja Desai,75,3,1
2358,2025,Farhan Mulla,38,3,1
2359,2026,Manoj Hegde,73,1,1
2360,2027,Shankar Joshi,34,3,0
2361,2028,Priya Shetty,10,3,0
2362,2029,Nandini Mulla,21,3,0
2363,2029,Pooja Desai,37,1,0
2364,2029,Pooja Reddy,17,2,0
2365,2030,Meera Shetty,23,2,1
2366,2031,Anil Sharma,72,1,0
2367,2031,Suresh Patil,21,1,0
2368,2032,Pooja Pujari,11,1,1
2369,2033,Rahul Reddy,11,3,0
2370,2034,Imran Gowda,32,1,0
2371,2035,Suresh Reddy,32,2,0
2372,2037,Vijay Mulla,52,2,0
2373,2038,Kiran Gowda,61,2,0
2374,2039,Farhan Naik,46,3,0
2375,2040,Lakshmi Gowda,23,3,0
2376,2041,Suresh Shetty,80,2,0
2377,2042,Kavya Patil,54,2,0
2378,2043,Anil Pujari,24,3,0
2379,2044,Farhan Pujari,41,3,0
2380,2045,Shankar Shetty,49,3,1
2381,2046,Kiran Bhat,13,1,0
2382,2046,Ravi Kulkarni,60,1,0
2383,2046,Deepak Bhat,72,3,0
2384,2048,Lakshmi Joshi,46,3,0
2385,2048,Kavya Mulla,5,3,0
2386,2049,Naveen Bhat,53,1,0
2387,2050,Suresh Kulkarni,60,2,1
2388,2051,Kavya Desai,43,3,0
2389,2052,Priya Shetty,79,2,0
2390,2053,Anil Jain,22,3,0
2391,2054,Mahesh Mulla,44,1,0
2392,2055,Ananya Nayak,54,1,1
2393,2056,Ananya Jain,23,1,0
2394,2058,Neha Rao,39,3,0
2395,2058,Deepak Shetty,59,2,0
2396,2059,Asha Mulla,64,2,0
2397,2060,Deepak Reddy,77,3,0
2398,2061,Anil Patil,47,3,0
2399,2062,Meera Hegde,14,1,0
2400,2062,Asha Joshi,38,3,0
2401,2062,Asha Naik,79,1,0
2402,2063,Prakash Reddy,28,1,0
2403,2063,Lakshmi Desai,65,3,0
2404,2064,Sneha Reddy,23,1,0
2405,2065,Ajay Khan,15,2,0
2406,2065,Nandini Kumar,46,3,0
2407,2066,Prakash Khan,24,2,0
2408,2066,Priya Naik,15,1,0
2409,2067,Divya Rao,51,1,0
2410,2067,Deepak Rao,58,1,0
2411,2068,Ravi Pujari,64,3,1
2412,2068,Asha Hegde,64,2,0
2413,2069,Neha Patil,61,1,0
2414,2070,Aishwarya Bhat,48,1,0
2415,2072,Priya Reddy,55,3,0
2416,2073,Asha Shetty,34,3,1
2417,2074,Mahesh Jain,55,1,0
2418,2074,Asha Hegde,27,3,0
2419,2075,Pooja Bhat,11,1,0
2420,2075,Rahul Kulkarni,61,1,1
2421,2076,Naveen Kumar,62,2,1
2422,2077,Lakshmi Hegde,15,1,0
2423,2078,Divya Joshi,30,1,0
2424,2079,Manoj Hegde,17,3,0
2425,2081,Anil Sharma,40,2,0
2426,2082,Priya Joshi,54,3,0
2427,2083,Shankar Kulkarni,15,1,0
2428,2084,Manoj Desai,55,3,0
2429,2085,Ajay Reddy,52,1,0
2430,2086,Meera Nayak,69,1,0
2431,2087,Kiran Desai,65,2,0
2432,2088,Asha Gowda,49,1,0
2433,2089,Divya Bhat,35,2,0
2434,2089,Farhan Kumar,25,2,0
2435,2090,Arun Khan,56,2,0
2436,2090,Kiran Bhat,52,1,0
2437,2091,Suresh Bhat,17,3,1
2438,2092,Mahesh Joshi,19,2,1
2439,2092,Kavya Rao,19,3,0
2440,2093,Naveen Patil,37,2,0
2441,2094,Aishwarya Nayak,62,3,0
2442,2095,Neha Bhat,29,3,1
2443,2096,Meera Mulla,52,2,0
2444,2097,Sneha Rao,34,2,0
2445,2098,Neha Patil,69,2,0
2446,2099,Ananya Shetty,23,3,0
2447,2100,Rahul Sharma,30,3,0
2448,2101,Nandini Reddy,74,3,0
2449,2102,Asha Mulla,58,3,0
2450,2103,Meera Kulkarni,9,2,1
2451,2104,Ravi Khan,68,1,0
2452,2104,Lakshmi Gowda,30,3,1
2453,2105,Pooja Patil,39,3,0
2454,2106,Kavya Naik,77,3,0
2455,2107,Neha Naik,25,2,0
2456,2107,Nandini Kulkarni,54,3,1
2457,2108,Lakshmi Kulkarni,78,3,1
2458,2109,Meera Jain,52,3,1
2459,2110,Anil Gowda,32,3,1
2460,2111,Vijay Jain,10,1,0
2461,2112,Arun Hegde,47,1,0
2462,2112,Aishwarya Gowda,37,2,0
2463,2112,Lakshmi Kulkarni,43,3,0
2464,2114,Shankar Bhat,18,1,0
2465,2115,Asha Naik,42,1,0
2466,2116,Pooja Shetty,34,1,0
2467,2117,Farhan Desai,38,1,1
2468,2118,Ajay Khan,46,3,0
2469,2119,Sunil Hegde,28,3,0
2470,2120,Meera Gowda,29,2,0
2471,2121,Shankar Bhat,30,1,1
2472,2122,Divya Jain,64,3,0
2473,2123,Mahesh Desai,40,1,1
2474,2123,Manoj Kulkarni,18,1,0
2475,2124,Suresh Gowda,53,1,0
2476,2125,Asha Kulkarni,47,1,0
2477,2127,Ananya Sharma,25,3,0
2478,2128,Rahul Pujari,64,1,1
2479,2129,Vijay Khan,49,2,0
2480,2130,Sneha Naik,79,1,0
2481,2130,Arun Hegde,27,2,0
2482,2131,Priya Kumar,38,3,0
2483,2132,Aishwarya Naik,22,1,1
2484,2133,Priya Naik,41,3,0
2485,2135,Divya Gowda,32,1,1
2486,2136,Deepak Kulkarni,44,3,0
2487,2137,Imran Nayak,58,1,0
2488,2137,Naveen Kumar,30,2,0
2489,2138,Vijay Rao,37,1,0
2490,2139,Farhan Reddy,54,1,1
2491,2140,Mahesh Naik,63,3,0
2492,2140,Meera Desai,55,2,1
2493,2141,Suresh Jain,25,3,0
2494,2142,Anil Kulkarni,48,1,0
2495,2143,Rahul Mulla,6,3,0
2496,2143,Sunil Kulkarni,35,1,1
2497,2144,Priya Hegde,32,3,0
2498,2145,Pooja Reddy,31,3,0
2499,2146,Deepak Khan,50,1,0
2500,2147,Asha Gowda,24,1,0
2501,2149,Nandini Sharma,44,1,1
2502,2150,Anil Pujari,78,3,1
2503,2151,Vijay Rao,36,2,0
2504,2151,Priya Naik,42,2,0
2505,2152,Naveen Kulkarni,11,3,0
2506,2153,Nandini Desai,54,1,0
2507,2154,Shankar Joshi,61,1,0
2508,2154,Manoj Bhat,49,1,0
2509,2155,Naveen Reddy,30,1,1
2510,2156,Priya Patil,52,1,0
2511,2156,Neha Pujari,59,1,0
2512,2157,Deepak Gowda,43,2,0
2513,2158,Priya Khan,75,3,1
2514,2159,Deepak Shetty,11,2,0
2515,2159,Sunil Rao,79,2,0
2516,2160,Ajay Rao,43,3,0
2517,2161,Imran Rao,8,3,0
2518,2162,Mahesh Jain,12,2,0
2519,2164,Shreya Patil,5,2,1
2520,2165,Prakash Nayak,15,1,0
2521,2166,Pooja Pujari,79,3,1
2522,2167,Shankar Pujari,64,1,0
2523,2169,Divya Joshi,74,1,0
2524,2170,Suresh Shetty,74,3,0
2525,2170,Arun Hegde,32,1,1
2526,2171,Shreya Jain,33,3,0
2527,2172,Lakshmi Shetty,52,1,0
2528,2172,Manoj Khan,36,2,1
2529,2173,Neha Nayak,12,2,0
2530,2174,Imran Mulla,66,3,0
2531,2175,Naveen Kumar,6,1,0
2532,2176,Sunil Mulla,52,1,0
2533,2177,Aishwarya Joshi,18,2,0
2534,2178,Shreya Desai,80,1,0
2535,2179,Pooja Rao,19,3,0
2536,2180,Kiran Mulla,61,3,0
2537,2180,Lakshmi Shetty,28,1,1
2538,2181,Manoj Mulla,14,3,0
2539,2182,Imran Bhat,18,2,1
2540,2183,Pooja Reddy,37,1,0
2541,2184,Aishwarya Shetty,44,2,1
2542,2185,Pooja Bhat,53,3,0
2543,2186,Sneha Pujari,23,3,1
2544,2186,Kavya Jain,14,3,1
2545,2187,Ajay Kulkarni,68,2,0
2546,2189,Anil Sharma,69,1,0
2547,2189,Sneha Kulkarni,33,3,0
2548,2190,Kiran Khan,75,2,0
2549,2191,Priya Shetty,31,2,1
2550,2192,Vijay Joshi,20,1,0
2551,2193,Imran Pujari,33,3,0
2552,2194,Neha Gowda,30,1,0
2553,2196,Neha Gowda,35,1,0
2554,2196,Farhan Sharma,54,3,0
2555,2197,Pooja Mulla,6,3,1
2556,2198,Lakshmi Reddy,70,2,0
2557,2199,Sunil Pujari,41,1,0
2558,2201,Kiran Reddy,8,3,0
2559,2202,Rahul Sharma,27,3,0
2560,2202,Priya Hegde,14,3,0
2561,2203,Rahul Rao,26,3,0
2562,2204,Mahesh Khan,55,3,0
2563,2205,Lakshmi Patil,15,1,1
2564,2205,Aishwarya Kumar,9,1,0
2565,2206,Sunil Nayak,74,3,0
2566,2208,Ajay Pujari,19,3,0
2567,2209,Anil Shetty,76,2,1
2568,2210,Divya Joshi,41,3,1
2569,2211,Neha Reddy,41,2,1
2570,2211,Imran Mulla,32,3,0
2571,2211,Ravi Patil,19,1,0
2572,2213,Neha Naik,39,1,0
2573,2214,Mahesh Sharma,11,3,1
2574,2215,Manoj Desai,75,3,0
2575,2216,Shankar Patil,64,3,0
2576,2217,Shreya Patil,47,1,0
2577,2218,Shreya Rao,62,3,0
2578,2219,Priya Patil,12,2,1
2579,2220,Ananya Bhat,72,3,0
2580,2221,Kiran Pujari,46,2,0
2581,2221,Asha Bhat,73,2,1
2582,2222,Nandini Khan,43,3,0
2583,2223,Manoj Sharma,38,1,0
2584,2223,Rahul Naik,45,3,0
2585,2224,Ananya Pujari,46,1,0
2586,2226,Imran Naik,21,3,0
2587,2226,Shankar Kumar,56,1,0
2588,2227,Shreya Hegde,77,2,0
2589,2227,Ananya Joshi,11,3,1
2590,2228,Sunil Pujari,58,3,0
2591,2229,Ajay Desai,71,1,0
2592,2230,Manoj Hegde,33,1,0
2593,2231,Priya Hegde,20,1,0
2594,2231,Sneha Patil,79,1,0
2595,2233,Manoj Kulkarni,26,2,0
2596,2234,Sunil Jain,29,2,0
2597,2235,Suresh Mulla,57,2,1
2598,2235,Vijay Reddy,54,1,0
2599,2237,Rahul Rao,78,1,0
2600,2238,Ajay Mulla,47,2,1
2601,2238,Vijay Pujari,15,2,0
2602,2239,Imran Desai,40,1,0
2603,2240,Rahul Kumar,7,2,1
2604,2241,Kavya Gowda,42,3,0
2605,2242,Ajay Reddy,35,3,1
2606,2243,Neha Pujari,21,3,0
2607,2243,Vijay Naik,23,1,1
2608,2244,Mahesh Patil,41,1,1
2609,2244,Farhan Pujari,17,2,1
2610,2245,Ravi Shetty,59,3,0
2611,2246,Manoj Gowda,37,3,0
2612,2247,Ajay Reddy,12,2,0
2613,2248,Lakshmi Pujari,41,1,0
2614,2249,Mahesh Kulkarni,67,3,1
2615,2250,Kiran Kulkarni,72,3,0
2616,2251,Priya Khan,67,2,0
2617,2252,Nandini Mulla,59,3,0
2618,2253,Vijay Joshi,70,2,1
2619,2254,Mahesh Kumar,12,3,0
2620,2255,Mahesh Jain,65,2,0
2621,2256,Ajay Naik,19,3,0
2622,2257,Prakash Kumar,28,2,0
2623,2258,Vijay Shetty,75,2,0
2624,2259,Nandini Patil,12,3,0
2625,2260,Meera Rao,68,3,0
2626,2261,Ananya Gowda,21,2,1
2627,2262,Imran Shetty,50,1,0
2628,2263,Naveen Gowda,52,2,0
2629,2264,Sunil Rao,44,2,0
2630,2265,Vijay Gowda,15,2,0
2631,2266,Asha Kulkarni,70,3,0
2632,2267,Anil Hegde,53,3,1
2633,2269,Imran Rao,56,3,0
2634,2270,Nandini Sharma,50,3,0
2635,2271,Lakshmi Jain,6,3,1
2636,2272,Lakshmi Kulkarni,36,2,0
2637,2273,Nandini Hegde,50,3,0
2638,2275,Pooja Joshi,17,1,0
2639,2276,Asha Nayak,11,2,0
2640,2276,Ananya Kulkarni,61,3,1
2641,2277,Ananya Mulla,73,2,1
2642,2278,Vijay Reddy,60,2,0
2643,2279,Imran Kulkarni,50,2,1
2644,2280,Anil Jain,23,2,1
2645,2280,Shreya Khan,80,1,0
2646,2281,Shankar Kulkarni,10,3,1
2647,2282,Lakshmi Pujari,30,3,1
2648,2283,Manoj Kulkarni,49,1,0
2649,2285,Ajay Naik,25,2,0
2650,2286,Kavya Jain,70,1,0
2651,2287,Farhan Kulkarni,78,3,0
2652,2288,Arun Nayak,74,1,1
2653,2289,Nandini Bhat,76,3,0
2654,2290,Suresh Joshi,8,2,0
2655,2291,Ravi Kulkarni,16,1,0
2656,2291,Manoj Hegde,59,2,0
2657,2292,Ananya Naik,37,3,0
2658,2293,Mahesh Nayak,7,2,1
2659,2294,Aishwarya Gowda,24,3,1
2660,2295,Shreya Patil,19,1,0
2661,2296,Sunil Patil,55,3,0
2662,2297,Vijay Shetty,75,3,0
2663,2298,Divya Rao,16,1,1
2664,2298,Sunil Shetty,28,3,0
2665,2299,Naveen Rao,18,3,1
2666,2299,Anil Khan,49,3,0
2667,2301,Anil Joshi,29,1,0
2668,2302,Lakshmi Jain,79,2,0
2669,2303,Imran Hegde,26,2,0
2670,2303,Suresh Kulkarni,73,3,0
2671,2304,Nandini Reddy,75,2,0
2672,2305,Ravi Nayak,8,1,0
2673,2306,Meera Mulla,78,3,0
2674,2306,Rahul Patil,39,1,1
2675,2307,Divya Hegde,55,1,1
2676,2308,Asha Pujari,63,3,0
2677,2309,Meera Gowda,45,2,1
2678,2309,Lakshmi Jain,8,1,1
2679,2310,Rahul Khan,45,3,0
2680,2311,Anil Hegde,21,1,0
2681,2312,Mahesh Kulkarni,22,2,0
2682,2313,Nandini Kumar,21,2,0
2683,2314,Ananya Jain,15,2,1
2684,2315,Kavya Shetty,31,2,0
2685,2315,Nandini Joshi,59,3,0
2686,2316,Mahesh Rao,52,3,0
2687,2316,Sneha Pujari,67,2,1
2688,2318,Naveen Patil,61,2,0
2689,2319,Prakash Sharma,35,2,0
2690,2320,Farhan Pujari,45,1,0
2691,2320,Meera Joshi,76,3,1
2692,2321,Anil Rao,27,3,0
2693,2322,Aishwarya Shetty,63,1,1
2694,2323,Sneha Rao,47,1,0
2695,2324,Asha Shetty,50,3,0
2696,2324,Rahul Mulla,78,2,1
2697,2325,Shreya Mulla,12,1,0
2698,2326,Arun Kumar,77,3,1
2699,2327,Nandini Bhat,52,2,0
2700,2328,Shreya Nayak,44,2,0
2701,2329,Ravi Desai,37,2,0
2702,2329,Shankar Patil,42,1,0
2703,2330,Vijay Bhat,40,3,0
2704,2332,Rahul Rao,9,1,1
2705,2333,Asha Sharma,70,3,0
2706,2333,Meera Desai,40,3,0
2707,2335,Naveen Joshi,37,2,0
2708,2336,Farhan Jain,41,3,0
2709,2337,Neha Reddy,52,3,1
2710,2338,Prakash Shetty,40,3,0
2711,2338,Neha Kumar,31,2,0
2712,2339,Ananya Jain,7,3,1
2713,2340,Ravi Shetty,30,1,0
2714,2341,Sunil Hegde,62,3,0
2715,2342,Ajay Kumar,51,3,0
2716,2343,Shreya Joshi,73,2,1
2717,2344,Deepak Gowda,39,3,0
2718,2345,Arun Naik,39,1,0
2719,2346,Suresh Sharma,38,3,0
2720,2347,Pooja Naik,59,3,1
2721,2348,Priya Bhat,58,2,1
2722,2349,Meera Khan,54,1,0
2723,2350,Shreya Gowda,48,2,0
2724,2350,Vijay Jain,36,3,0
2725,2351,Kavya Rao,46,3,0
2726,2351,Arun Hegde,37,2,1
2727,2352,Priya Reddy,72,1,0
2728,2353,Ananya Patil,25,2,0
2729,2354,Imran Rao,20,3,1
2730,2355,Kavya Sharma,71,1,0
2731,2356,Mahesh Pujari,11,3,1
2732,2357,Mahesh Bhat,49,2,0
2733,2358,Ananya Kumar,7,2,0
2734,2359,Vijay Sharma,56,2,1
2735,2361,Meera Bhat,23,1,1
2736,2362,Ravi Mulla,76,2,0
2737,2363,Suresh Joshi,58,3,0
2738,2364,Mahesh Reddy,17,2,1
2739,2364,Vijay Naik,40,1,0
2740,2364,Deepak Shetty,72,3,0
2741,2365,Imran Kumar,48,1,0
2742,2366,Farhan Naik,25,2,0
2743,2366,Naveen Bhat,21,3,0
2744,2367,Ananya Gowda,80,2,0
2745,2368,Neha Hegde,40,3,0
2746,2369,Kavya Mulla,12,2,1
2747,2370,Suresh Jain,54,3,1
2748,2371,Suresh Sharma,57,1,1
2749,2372,Pooja Gowda,80,1,0
2750,2373,Naveen Desai,27,2,0
2751,2374,Kavya Jain,64,3,0
2752,2375,Arun Kulkarni,45,1,1
2753,2376,Sunil Reddy,73,1,1
2754,2377,Kavya Naik,8,1,1
2755,2378,Deepak Naik,52,3,1
2756,2379,Sunil Shetty,55,3,0
2757,2380,Imran Jain,52,3,1
2758,2382,Ananya Sharma,51,2,0
2759,2382,Kiran Bhat,69,3,0
2760,2383,Nandini Sharma,22,3,0
2761,2384,Arun Reddy,35,1,0
2762,2384,Rahul Desai,54,2,0
2763,2386,Kavya Sharma,19,1,0
2764,2387,Imran Nayak,79,3,0
2765,2388,Farhan Jain,24,3,0
2766,2389,Prakash Bhat,53,3,1
2767,2390,Priya Mulla,69,1,0
2768,2391,Ravi Rao,12,2,0
2769,2391,Meera Khan,26,2,0
2770,2392,Sunil Gowda,19,1,1
2771,2393,Deepak Khan,48,1,0
2772,2393,Shankar Sharma,8,2,0
2773,2393,Meera Mulla,32,3,0
2774,2394,Neha Joshi,47,3,1
2775,2395,Imran Naik,17,1,0
2776,2397,Anil Nayak,35,1,0
2777,2397,Anil Kumar,7,2,0
2778,2398,Prakash Gowda,26,2,0
2779,2399,Manoj Shetty,32,1,0
2780,2399,Deepak Gowda,28,1,0
2781,2400,Manoj Joshi,71,1,0
2782,2401,Deepak Patil,27,2,0
2783,2402,Pooja Shetty,53,1,0
2784,2403,Neha Patil,22,2,1
2785,2404,Nandini Desai,17,3,0
2786,2405,Kavya Desai,25,3,0
2787,2406,Rahul Rao,77,1,0
2788,2406,Prakash Rao,77,3,0
2789,2407,Ananya Jain,74,3,0
2790,2408,Kiran Bhat,50,3,1
2791,2409,Shankar Nayak,55,3,1
2792,2410,Deepak Naik,75,2,0
2793,2411,Sunil Mulla,37,2,0
2794,2411,Priya Pujari,23,2,0
2795,2412,Shreya Joshi,5,2,0
2796,2414,Ajay Kumar,63,1,0
2797,2415,Imran Kulkarni,31,1,0
2798,2416,Imran Hegde,28,3,0
2799,2416,Lakshmi Sharma,73,3,1
2800,2417,Manoj Sharma,68,2,0
2801,2417,Rahul Mulla,8,3,0
