ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
1775,1775,Deepak Hegde,31,3,1,3,3
1776,1776,Asha Desai,28,5,5,5,2
1777,1777,Meera Nayak,52,7,1,3,3
1778,1778,Vijay Mulla,61,8,6,1,2
1779,1779,Divya Reddy,55,5,5,3,1
1780,1780,Suresh Nayak,33,2,3,3,2
1781,1781,Ajay Khan,63,7,2,4,1
1782,1782,Vijay Patil,39,1,2,1,2
1783,1783,Meera Joshi,35,4,3,2,2
1784,1784,Ravi Jain,39,5,1,3,3
1785,1785,Rahul Mulla,54,7,4,4,3
1786,1786,Mahesh Desai,40,7,6,2,2
1787,1787,Manoj Patil,71,2,3,5,1
1788,1788,Meera Rao,21,6,1,2,3
1789,1789,Kiran Patil,44,5,2,4,3
1790,1790,Naveen Bhat,53,3,4,4,2
1791,1791,Nandini Patil,24,2,1,1,3
1792,1792,Meera Reddy,62,5,1,3,3
1793,1793,Naveen Sharma,46,6,4,4,3
1794,1794,Nandini Reddy,37,3,4,4,3
1795,1795,Shreya Naik,72,1,3,2,2
1796,1796,Farhan Kulkarni,60,6,2,3,2
1797,1797,Lakshmi Shetty,28,2,6,1,1
1798,1798,Priya Naik,50,5,6,2,2
1799,1799,Nandini Patil,73,6,2,1,2
1800,1800,Meera Khan,28,7,1,1,2
1801,1801,Priya Hegde,57,3,5,1,2
1802,1802,Sunil Bhat,74,3,2,2,1
1803,1803,Anil Patil,35,4,6,3,2
1804,1804,Sunil Reddy,29,5,5,2,1
1805,1805,Neha Naik,61,1,1,4,2
1806,1806,Deepak Khan,30,4,5,3,3
1807,1807,Manoj Desai,24,1,4,1,3
1808,1808,Neha Desai,48,6,2,3,2
1809,1809,Kiran Shetty,35,8,2,5,2
1810,1810,Meera Rao,25,2,2,2,2
1811,1811,Prakash Jain,68,7,2,4,3
1812,1812,Farhan Gowda,25,3,5,3,1
1813,1813,Shreya Mulla,38,4,5,1,2
1814,1814,Nandini Jain,74,1,6,1,2
1815,1815,Divya Joshi,65,2,6,4,2
1816,1816,Priya Kumar,19,5,1,3,1
1817,1817,Mahesh Gowda,22,4,6,4,1
1818,1818,Imran Nayak,28,2,5,5,1
1819,1819,Mahesh Joshi,71,5,5,1,1
1820,1820,Rahul Pujari,21,6,3,5,1
1821,1821,Ananya Sharma,30,6,1,3,2
1822,1822,Priya Kumar,38,5,3,4,2
1823,1823,Lakshmi Kumar,68,8,2,4,1
1824,1824,Kiran Naik,50,3,3,2,2
1825,1825,Arun Pujari,45,5,6,1,1
1826,1826,Priya Shetty,26,6,1,3,2
1827,1827,Rahul Desai,49,8,2,5,3
1828,1828,Aishwarya Kulkarni,65,2,2,4,2
1829,1829,Ananya Patil,37,3,5,1,2
1830,1830,Anil Patil,22,4,3,4,3
1831,1831,Vijay Kulkarni,46,3,1,5,3
1832,1832,Prakash Bhat,32,8,6,4,3
1833,1833,Nandini Nayak,58,1,6,3,3
1834,1834,Ravi Bhat,25,8,6,5,3
1835,1835,Sneha Sharma,29,5,5,5,2
1836,1836,Deepak Kulkarni,38,4,1,5,3
1837,1837,Pooja Shetty,41,6,1,5,2
1838,1838,Ananya Khan,22,6,2,5,3
1839,1839,Farhan Nayak,42,8,1,2,3
1840,1840,Priya Joshi,51,2,1,5,3
1841,1841,Divya Pujari,37,6,1,4,1
1842,1842,Sunil Khan,42,3,3,2,3
1843,1843,Kavya Joshi,35,7,4,4,2
1844,1844,Naveen Joshi,36,3,3,4,3
1845,1845,Neha Bhat,42,5,4,2,2
1846,1846,Deepak Patil,72,3,6,4,1
1847,1847,Ananya Naik,35,6,3,2,1
1848,1848,Arun Mulla,57,4,3,2,3
1849,1849,Deepak Joshi,54,4,5,5,2
1850,1850,Mahesh Bhat,58,1,2,2,2
1851,1851,Naveen Rao,38,3,5,5,1
1852,1852,Divya Naik,20,2,4,4,1
1853,1853,Suresh Shetty,27,1,4,2,2
1854,1854,Asha Desai,75,4,4,3,3
1855,1855,Divya Desai,43,4,6,1,2
1856,1856,Anil Sharma,74,6,3,5,3
1857,1857,Kiran Naik,53,8,5,5,2
1858,1858,Lakshmi Naik,22,2,2,4,2
1859,1859,Vijay Shetty,19,1,2,4,3
1860,1860,Deepak Naik,19,2,6,5,3
1861,1861,Aishwarya Naik,56,1,3,5,1
1862,1862,Suresh Pujari,33,6,1,1,2
1863,1863,Aishwarya Joshi,65,2,3,4,3
1864,1864,Suresh Jain,75,1,6,5,2
1865,1865,Suresh Kumar,41,8,4,4,1
1866,1866,Farhan Gowda,47,3,3,4,3
1867,1867,Sunil Desai,33,3,5,1,3
1868,1868,Rahul Gowda,64,2,4,5,2
1869,1869,Prakash Shetty,73,1,1,5,2
1870,1870,Pooja Khan,33,2,2,2,3
1871,1871,Mahesh Sharma,20,3,4,2,3
1872,1872,Sunil Khan,37,2,3,2,1
1873,1873,Priya Reddy,70,3,3,1,2
1874,1874,Lakshmi Jain,54,4,5,3,3
1875,1875,Ajay Sharma,23,1,3,3,3
1876,1876,Shankar Jain,72,7,5,1,1
1877,1877,Kavya Pujari,42,1,4,2,2
1878,1878,Sneha Kulkarni,25,3,1,1,2
1879,1879,Prakash Khan,63,6,5,3,1
1880,1880,Naveen Sharma,38,7,3,4,1
1881,1881,Pooja Joshi,73,6,4,5,2
1882,1882,Vijay Kulkarni,37,8,1,1,2
1883,1883,Prakash Rao,50,3,1,2,2
1884,1884,Neha Kulkarni,31,6,6,1,3
1885,1885,Aishwarya Pujari,55,5,4,2,2
1886,1886,Shankar Naik,65,2,1,5,2
1887,1887,Neha Reddy,54,6,3,5,2
1888,1888,Mahesh Rao,69,2,6,1,3
1889,1889,Ajay Hegde,65,3,6,1,2
1890,1890,Divya Bhat,54,7,5,1,1
1891,1891,Naveen Sharma,30,2,5,2,2
1892,1892,Divya Reddy,27,3,3,4,2
1893,1893,Kiran Bhat,52,3,3,1,3
1894,1894,Ravi Hegde,72,6,3,3,3
1895,1895,Kiran Mulla,25,7,3,4,1
1896,1896,Ravi Kumar,29,7,4,4,2
1897,1897,Kavya Gowda,71,3,6,5,2
1898,1898,Rahul Khan,75,1,5,1,2
1899,1899,Meera Sharma,45,6,5,5,2
1900,1900,Farhan Mulla,67,3,3,5,3
1901,1901,Lakshmi Rao,35,8,3,5,1
1902,1902,Farhan Pujari,22,7,2,4,3
1903,1903,Suresh Naik,23,3,5,4,1
1904,1904,Sunil Rao,51,5,1,4,1
1905,1905,Vijay Jain,53,6,6,2,1
1906,1906,Sneha Khan,52,4,3,4,1
1907,1907,Sunil Hegde,20,8,6,2,1
1908,1908,Aishwarya Joshi,61,2,4,4,3
1909,1909,Divya Kumar,23,5,4,3,2
1910,1910,Sneha Kumar,32,2,3,4,1
1911,1911,Farhan Rao,35,6,2,1,3
1912,1912,Arun Gowda,48,6,3,5,3
1913,1913,Naveen Shetty,43,4,6,1,3
1914,1914,Shreya Patil,60,5,1,5,3
1915,1915,Ajay Bhat,30,5,4,5,3
1916,1916,Sneha Pujari,53,8,6,2,1
1917,1917,Imran Gowda,45,8,6,2,1
1918,1918,Shreya Joshi,69,7,2,2,1
1919,1919,Shreya Khan,57,7,4,3,3
1920,1920,Prakash Rao,47,8,1,2,2
1921,1921,Sneha Nayak,68,1,1,2,1
1922,1922,Neha Pujari,53,1,4,5,3
1923,1923,Rahul Khan,42,5,4,2,1
1924,1924,Rahul Khan,43,5,3,2,2
1925,1925,Imran Rao,53,5,3,5,1
1926,1926,Naveen Naik,29,5,2,3,1
1927,1927,Priya Pujari,20,7,4,2,2
1928,1928,Meera Desai,45,4,6,4,3
1929,1929,Aishwarya Sharma,46,6,5,3,2
1930,1930,Suresh Naik,43,4,6,3,3
1931,1931,Arun Jain,51,5,4,3,3
1932,1932,Neha Pujari,32,2,4,4,2
1933,1933,Meera Rao,51,5,4,2,2
1934,1934,Ananya Kumar,21,1,3,4,3
1935,1935,Prakash Jain,66,7,2,1,3
1936,1936,Manoj Desai,39,7,6,5,1
1937,1937,Rahul Kumar,39,1,2,4,3
1938,1938,Priya Mulla,48,7,3,3,3
1939,1939,Vijay Khan,68,1,3,4,1
1940,1940,Priya Kulkarni,49,2,4,3,1
1941,1941,Prakash Bhat,65,6,1,1,1
1942,1942,Shreya Rao,44,3,3,2,2
1943,1943,Kiran Reddy,44,6,2,2,3
1944,1944,Suresh Reddy,55,1,2,5,1
1945,1945,Lakshmi Pujari,24,4,2,5,2
1946,1946,Mahesh Desai,31,1,6,1,1
1947,1947,Rahul Nayak,74,4,4,4,3
1948,1948,Ananya Joshi,25,4,4,4,2
1949,1949,Pooja Desai,22,7,2,2,3
1950,1950,Shreya Naik,40,4,2,2,3
1951,1951,Asha Shetty,49,3,1,1,2
1952,1952,Shankar Gowda,54,2,2,3,2
1953,1953,Arun Mulla,38,5,6,3,3
1954,1954,Naveen Shetty,41,7,2,4,2
1955,1955,Ananya Kulkarni,46,1,3,4,3
1956,1956,Sneha Gowda,60,6,6,3,1
1957,1957,Aishwarya Pujari,71,7,1,1,2
1958,1958,Arun Jain,49,8,3,1,1
1959,1959,Rahul Reddy,41,6,5,1,2
1960,1960,Suresh Gowda,73,8,3,5,2
1961,1961,Mahesh Naik,37,3,1,2,3
1962,1962,Nandini Mulla,45,3,4,4,1
1963,1963,Vijay Khan,50,7,4,5,2
1964,1964,Neha Joshi,69,3,5,3,3
1965,1965,Lakshmi Sharma,51,3,5,5,1
1966,1966,Rahul Patil,64,1,3,4,1
1967,1967,Deepak Sharma,63,1,5,1,2
1968,1968,Vijay Rao,69,4,4,3,1
1969,1969,Asha Joshi,41,2,3,3,1
1970,1970,Suresh Reddy,69,4,5,5,3
1971,1971,Ananya Hegde,28,7,1,2,1
1972,1972,Imran Kumar,36,2,1,3,1
1973,1973,Imran Nayak,48,6,2,2,3
1974,1974,Meera Sharma,48,3,1,3,1
1975,1975,Shankar Pujari,60,6,2,3,3
1976,1976,Nandini Pujari,22,7,5,4,3
1977,1977,Ajay Patil,73,6,3,1,3
1978,1978,Farhan Hegde,54,4,5,4,3
1979,1979,Deepak Naik,39,3,5,1,3
1980,1980,Lakshmi Kumar,52,4,4,5,3
1981,1981,Shreya Sharma,70,6,5,3,3
1982,1982,Anil Kumar,46,6,3,5,3
1983,1983,Rahul Nayak,32,8,5,2,1
1984,1984,Naveen Hegde,18,3,1,2,3
1985,1985,Lakshmi Pujari,33,5,3,2,3
1986,1986,Suresh Shetty,52,1,2,5,1
1987,1987,Suresh Joshi,56,6,6,1,1
1988,1988,Rahul Naik,42,4,3,2,3
1989,1989,Meera Nayak,59,1,6,1,1
1990,1990,Manoj Khan,60,4,5,3,3
1991,1991,Ravi Shetty,21,6,3,3,1
1992,1992,Rahul Patil,20,6,4,2,3
1993,1993,Deepak Patil,34,2,3,3,3
1994,1994,Neha Desai,26,2,2,4,3
1995,1995,Ananya Desai,34,3,2,5,2
1996,1996,Imran Joshi,19,8,5,5,2
1997,1997,Imran Mulla,66,3,6,3,2
1998,1998,Deepak Joshi,26,2,6,5,3
1999,1999,Aishwarya Sharma,43,8,3,4,3
2000,2000,Rahul Reddy,22,3,6,4,1
2001,2001,Priya Rao,70,1,6,3,2
2002,2002,Farhan Kulkarni,27,8,6,4,3
2003,2003,Pooja Patil,47,5,4,1,2
2004,2004,Lakshmi Kumar,23,1,5,5,3
2005,2005,Asha Nayak,56,2,5,2,2
2006,2006,Deepak Shetty,65,1,3,5,2
2007,2007,Ajay Reddy,33,3,5,2,3
2008,2008,Shankar Gowda,28,8,1,2,3
2009,2009,Imran Naik,58,8,4,5,3
2010,2010,Sneha Khan,39,2,1,2,1
2011,2011,Prakash Mulla,35,7,5,2,1
2012,2012,Shankar Nayak,44,7,1,2,1
2013,2013,Prakash Rao,57,5,4,1,3
2014,2014,Mahesh Bhat,57,8,1,4,1
2015,2015,Shankar Shetty,41,8,2,3,2
2016,2016,Kiran Mulla,69,5,1,5,2
2017,2017,Divya Khan,34,3,2,1,2
2018,2018,Neha Hegde,45,3,6,4,1
2019,2019,Kiran Joshi,73,7,3,4,3
2020,2020,Aishwarya Naik,44,5,6,4,2
2021,2021,Ananya Patil,54,5,1,2,3
2022,2022,Lakshmi Reddy,20,3,4,5,2
2023,2023,Sneha Patil,38,4,3,5,3
2024,2024,Imran Kulkarni,72,3,6,5,3
2025,2025,Meera Desai,41,3,1,2,1
2026,2026,Sneha Khan,42,6,1,5,1
2027,2027,Aishwarya Hegde,57,7,2,2,2
2028,2028,Sunil Patil,38,6,6,4,2
2029,2029,Lakshmi Patil,54,6,1,1,2
2030,2030,Pooja Sharma,72,2,1,3,2
2031,2031,Anil Reddy,37,5,6,2,2
2032,2032,Shankar Nayak,63,6,6,3,2
2033,2033,Shreya Pujari,36,7,2,2,1
2034,2034,Naveen Pujari,27,4,2,4,2
2035,2035,Pooja Hegde,45,1,2,2,1
2036,2036,Ravi Kulkarni,18,4,1,5,3
2037,2037,Sneha Mulla,25,7,2,2,2
2038,2038,Farhan Jain,29,8,1,4,3
2039,2039,Manoj Kumar,58,2,2,1,2
2040,2040,Sneha Rao,44,3,3,2,2
2041,2041,Farhan Mulla,60,2,2,4,2
2042,2042,Vijay Shetty,60,4,1,2,2
2043,2043,Suresh Kumar,75,5,6,1,3
2044,2044,Vijay Reddy,28,8,5,4,1
2045,2045,Imran Sharma,37,6,6,5,1
2046,2046,Kiran Bhat,74,3,2,5,1
2047,2047,Nandini Kulkarni,55,8,4,5,2
2048,2048,Shankar Rao,44,7,2,1,2
2049,2049,Mahesh Hegde,19,3,2,3,3
2050,2050,Asha Bhat,53,6,2,5,3
2051,2051,Divya Pujari,51,3,1,4,1
2052,2052,Manoj Rao,21,6,4,3,1
2053,2053,Naveen Reddy,51,7,5,4,3
2054,2054,Manoj Desai,64,4,3,2,2
2055,2055,Priya Desai,46,6,5,5,2
2056,2056,Ravi Reddy,67,7,1,5,3
2057,2057,Meera Kumar,18,4,2,1,3
2058,2058,Arun Kulkarni,25,8,5,2,3
2059,2059,Shreya Rao,39,1,5,5,2
2060,2060,Vijay Kulkarni,69,3,3,5,2
2061,2061,Deepak Shetty,60,4,5,3,2
2062,2062,Ajay Gowda,21,5,3,5,3
2063,2063,Kiran Khan,39,5,4,1,3
2064,2064,Divya Jain,42,8,1,3,3
2065,2065,Meera Patil,45,4,5,1,3
2066,2066,Imran Nayak,59,5,3,5,1
2067,2067,Suresh Jain,72,5,3,4,1
2068,2068,Aishwarya Mulla,58,2,2,2,2
2069,2069,Shreya Bhat,41,3,2,4,1
2070,2070,Sneha Nayak,52,7,3,1,3
2071,2071,Manoj Naik,40,2,6,1,2
2072,2072,Prakash Khan,66,4,3,4,3
2073,2073,Shreya Kumar,71,4,4,3,3
2074,2074,Kavya Joshi,41,6,1,4,3
2075,2075,Ajay Kulkarni,71,8,3,2,3
2076,2076,Anil Mulla,44,7,3,5,3
2077,2077,Mahesh Hegde,34,6,6,3,3
2078,2078,Farhan Gowda,53,1,4,1,1
2079,2079,Aishwarya Nayak,26,3,4,5,2
2080,2080,Asha Jain,55,7,3,2,1
2081,2081,Deepak Pujari,22,3,6,1,1
2082,2082,Manoj Reddy,32,5,5,3,2
2083,2083,Meera Bhat,60,3,5,2,1
2084,2084,Ravi Hegde,68,6,6,3,2
2085,2085,Nandini Joshi,26,1,6,1,2
2086,2086,Prakash Shetty,46,5,4,1,2
2087,2087,Lakshmi Patil,64,2,4,4,3
2088,2088,Pooja Sharma,48,4,3,1,2
2089,2089,Manoj Jain,62,6,5,1,2
2090,2090,Ravi Kulkarni,28,5,2,5,3
2091,2091,Ravi Naik,71,1,1,5,2
2092,2092,Ajay Rao,62,3,5,4,1
2093,2093,Priya Kumar,32,7,5,1,2
2094,2094,Priya Rao,67,1,2,2,1
2095,2095,Shreya Rao,38,7,5,5,1
2096,2096,Shankar Patil,73,8,2,1,2
2097,2097,Manoj Sharma,20,3,2,4,3
2098,2098,Rahul Sharma,46,1,4,1,1
2099,2099,Anil Kumar,30,7,1,1,2
2100,2100,Divya Rao,68,3,4,4,3
2101,2101,Anil Sharma,30,4,6,1,3
2102,2102,Priya Desai,47,3,4,3,3
2103,2103,Sunil Kumar,33,6,1,4,3
2104,2104,Prakash Naik,74,1,4,4,3
2105,2105,Imran Nayak,37,3,5,1,2
2106,2106,Kavya Desai,75,7,4,4,3
2107,2107,Shankar Kulkarni,31,2,4,3,2
2108,2108,Anil Nayak,66,8,6,3,3
2109,2109,Neha Naik,60,6,6,4,3
2110,2110,Pooja Jain,28,3,1,4,1
2111,2111,Meera Patil,45,7,2,1,1
2112,2112,Ravi Khan,61,6,4,2,3
2113,2113,Lakshmi Patil,59,1,6,4,1
2114,2114,Divya Sharma,42,8,3,5,3
2115,2115,Lakshmi Patil,27,2,6,4,1
2116,2116,Priya Naik,54,8,6,5,1
2117,2117,Manoj Joshi,37,4,5,3,2
2118,2118,Pooja Reddy,62,1,4,1,1
2119,2119,Priya Naik,48,3,6,1,2
2120,2120,Deepak Kulkarni,52,2,2,3,3
2121,2121,Ravi Gowda,63,5,5,1,2
2122,2122,Anil Rao,38,7,2,4,1
2123,2123,Lakshmi Jain,34,8,2,4,3
2124,2124,Pooja Patil,33,4,6,4,1
2125,2125,Asha Rao,25,3,1,5,1
2126,2126,Prakash Bhat,47,8,6,1,2
2127,2127,Anil Shetty,18,2,2,4,1
2128,2128,Lakshmi Hegde,71,2,1,1,3
2129,2129,Sneha Naik,75,7,2,5,3
2130,2130,Prakash Gowda,41,4,2,2,3
2131,2131,Farhan Desai,33,7,5,4,2
2132,2132,Meera Khan,33,2,5,3,1
2133,2133,Shreya Sharma,18,6,3,4,2
2134,2134,Ajay Patil,51,5,2,1,3
2135,2135,Rahul Mulla,37,2,3,1,2
2136,2136,Prakash Kumar,53,7,1,4,3
2137,2137,Arun Gowda,67,6,5,4,3
2138,2138,Arun Gowda,38,5,4,1,2
2139,2139,Shreya Nayak,18,7,3,1,1
2140,2140,Sunil Rao,67,4,6,4,3
2141,2141,Sneha Joshi,62,3,6,2,3
2142,2142,Ananya Desai,38,3,2,1,3
2143,2143,Pooja Bhat,30,5,2,5,3
2144,2144,Meera Pujari,75,4,5,3,1
2145,2145,Vijay Reddy,22,4,4,1,2
2146,2146,Anil Reddy,56,1,6,5,1
2147,2147,Meera Khan,63,1,5,2,1
2148,2148,Kiran Kulkarni,25,5,4,3,2
2149,2149,Ananya Kumar,71,4,3,5,2
2150,2150,Shreya Shetty,41,8,1,1,3
2151,2151,Deepak Nayak,71,7,6,5,2
2152,2152,Kavya Kumar,43,5,4,5,2
2153,2153,Ravi Jain,52,7,1,1,2
2154,2154,Kiran Sharma,63,1,2,3,2
2155,2155,Suresh Desai,70,7,3,2,3
2156,2156,Deepak Joshi,69,1,2,5,2
2157,2157,Farhan Mulla,28,1,4,2,1
2158,2158,Shreya Mulla,71,5,5,2,1
2159,2159,Aishwarya Jain,71,4,4,5,2
2160,2160,Meera Naik,67,8,3,4,3
2161,2161,Imran Pujari,26,7,1,5,1
2162,2162,Shankar Patil,47,6,3,3,1
2163,2163,Sunil Shetty,37,5,3,4,3
2164,2164,Priya Bhat,51,5,3,5,1
2165,2165,Naveen Gowda,23,8,3,4,1
2166,2166,Pooja Hegde,44,4,5,4,3
2167,2167,Nandini Pujari,37,7,4,4,2
2168,2168,Nandini Rao,31,2,6,2,3
2169,2169,Anil Patil,70,3,5,4,2
2170,2170,Ajay Shetty,59,8,5,2,2
2171,2171,Deepak Joshi,62,7,3,4,1
2172,2172,Prakash Khan,31,2,1,1,3
2173,2173,Divya Naik,44,1,6,3,2
2174,2174,Deepak Nayak,31,8,1,1,3
2175,2175,Kiran Gowda,69,5,2,1,1
2176,2176,Mahesh Naik,43,7,6,3,3
2177,2177,Deepak Hegde,28,4,4,4,3
2178,2178,Aishwarya Naik,65,2,1,5,3
2179,2179,Nandini Desai,57,8,6,2,3
2180,2180,Manoj Kumar,31,6,4,2,3
2181,2181,Deepak Reddy,33,7,6,5,2
2182,2182,Mahesh Kumar,38,8,5,2,2
2183,2183,Shreya Reddy,73,6,1,1,1
2184,2184,Kavya Mulla,57,7,4,2,2
2185,2185,Shreya Nayak,63,6,1,2,1
2186,2186,Priya Rao,24,7,4,3,1
2187,2187,Mahesh Naik,36,7,2,5,2
2188,2188,Lakshmi Rao,72,1,1,4,1
2189,2189,Deepak Pujari,37,4,5,3,3
2190,2190,Sunil Kumar,73,5,6,3,1
2191,2191,Manoj Rao,42,4,2,5,2
2192,2192,Suresh Rao,65,1,2,1,2
2193,2193,Manoj Rao,54,6,5,1,3
2194,2194,Ananya Pujari,18,2,1,5,1
2195,2195,Asha Shetty,73,3,2,4,3
2196,2196,Suresh Khan,31,6,3,4,1
2197,2197,Suresh Sharma,32,5,6,3,3
2198,2198,Sunil Patil,43,2,5,3,2
2199,2199,Priya Naik,55,6,5,2,1
2200,2200,Arun Gowda,36,3,3,3,1
2201,2201,Pooja Bhat,27,7,4,3,3
2202,2202,Ravi Patil,20,5,3,5,2
2203,2203,Lakshmi Gowda,74,8,4,5,1
2204,2204,Deepak Pujari,70,1,5,4,2
2205,2205,Rahul Sharma,64,1,3,3,1
2206,2206,Farhan Khan,21,4,3,5,1
2207,2207,Meera Hegde,45,2,2,1,1
2208,2208,Farhan Bhat,64,5,6,5,1
2209,2209,Suresh Rao,38,4,2,4,2
2210,2210,Manoj Naik,32,7,5,4,2
2211,2211,Priya Joshi,72,4,6,3,1
2212,2212,Farhan Naik,18,7,4,1,1
2213,2213,Divya Joshi,35,3,4,3,3
2214,2214,Shankar Reddy,33,3,3,2,3
2215,2215,Deepak Jain,39,5,6,5,2
2216,2216,Meera Reddy,40,4,6,5,2
2217,2217,Divya Kulkarni,75,8,3,4,3
2218,2218,Shreya Sharma,39,5,1,4,2
2219,2219,Anil Gowda,43,1,2,3,2
2220,2220,Shankar Rao,69,5,2,4,2
2221,2221,Ananya Jain,74,8,4,4,3
2222,2222,Meera Gowda,52,7,5,4,3
2223,2223,Anil Joshi,25,4,2,5,2
2224,2224,Prakash Desai,46,8,6,1,1
2225,2225,Lakshmi Hegde,47,4,4,3,2
2226,2226,Prakash Sharma,64,5,1,2,2
2227,2227,Rahul Shetty,42,4,5,3,3
2228,2228,Ananya Naik,71,4,2,3,2
2229,2229,Mahesh Bhat,69,6,6,1,1
2230,2230,Divya Naik,73,6,5,1,2
2231,2231,Naveen Kumar,20,6,1,2,3
2232,2232,Kiran Pujari,71,1,1,5,2
2233,2233,Neha Sharma,21,6,4,2,3
2234,2234,Meera Desai,50,4,2,2,2
2235,2235,Aishwarya Pujari,24,1,1,5,2
2236,2236,Ravi Nayak,38,2,5,3,2
2237,2237,Rahul Shetty,45,6,3,4,2
2238,2238,Kavya Sharma,67,1,4,1,1
2239,2239,Meera Patil,39,4,5,3,3
2240,2240,Meera Patil,31,8,5,3,1
2241,2241,Pooja Kulkarni,56,3,1,4,3
2242,2242,Deepak Sharma,49,5,6,4,2
2243,2243,Pooja Mulla,64,1,6,2,1
2244,2244,Ananya Gowda,23,2,5,5,3
2245,2245,Anil Reddy,18,5,4,1,2
2246,2246,Vijay Nayak,21,4,2,1,3
2247,2247,Farhan Kumar,23,1,2,4,1
2248,2248,Kiran Gowda,72,3,6,1,3
2249,2249,Kavya Bhat,43,2,5,5,1
2250,2250,Shankar Desai,20,6,2,3,3
2251,2251,Naveen Jain,37,2,4,3,2
2252,2252,Kavya Gowda,60,2,6,3,1
2253,2253,Rahul Sharma,42,1,1,4,3
2254,2254,Anil Kulkarni,50,5,4,2,2
2255,2255,Anil Desai,35,5,1,1,2
2256,2256,Kavya Desai,21,7,1,3,1
2257,2257,Divya Bhat,71,8,3,2,2
2258,2258,Mahesh Nayak,62,2,3,3,3
2259,2259,Ananya Gowda,28,7,6,1,1
2260,2260,Ravi Mulla,18,5,5,4,1
2261,2261,Rahul Desai,52,6,1,2,2
2262,2262,Meera Rao,43,1,5,3,2
2263,2263,Sunil Rao,50,1,2,4,1
2264,2264,Suresh Gowda,70,7,1,2,2
2265,2265,Pooja Kulkarni,49,2,5,3,2
2266,2266,Sneha Hegde,56,6,2,2,3
2267,2267,Prakash Rao,36,2,5,5,3
2268,2268,Arun Patil,39,8,5,1,3
2269,2269,Rahul Gowda,20,5,5,5,3
2270,2270,Imran Patil,70,4,2,3,1
2271,2271,Prakash Reddy,44,8,4,3,1
2272,2272,Sneha Rao,30,4,6,3,1
2273,2273,Kavya Naik,60,4,6,5,2
2274,2274,Vijay Kulkarni,51,8,1,5,1
2275,2275,Kiran Shetty,53,1,1,5,2
2276,2276,Arun Gowda,30,8,6,3,1
2277,2277,Kiran Kulkarni,58,7,1,4,2
2278,2278,Shreya Shetty,42,4,6,2,3
2279,2279,Meera Khan,50,1,3,5,1
2280,2280,Shankar Kulkarni,64,4,5,2,2
2281,2281,Arun Naik,42,6,3,2,3
2282,2282,Pooja Joshi,74,4,5,3,1
2283,2283,Imran Mulla,28,7,5,1,1
2284,2284,Asha Mulla,41,5,3,3,2
2285,2285,Shankar Bhat,24,7,3,1,2
2286,2286,Ananya Jain,73,4,5,5,1
2287,2287,Sneha Joshi,25,6,5,5,2
2288,2288,Anil Hegde,61,7,1,3,1
2289,2289,Shreya Mulla,69,1,6,3,1
2290,2290,Priya Mulla,53,2,6,1,1
2291,2291,Suresh Sharma,59,7,1,3,3
2292,2292,Ajay Naik,52,5,1,5,3
2293,2293,Kavya Jain,31,5,2,4,2
2294,2294,Anil Jain,38,4,2,5,2
2295,2295,Pooja Kulkarni,61,5,3,4,3
2296,2296,Rahul Reddy,26,4,1,5,2
2297,2297,Asha Reddy,63,6,2,4,3
2298,2298,Anil Rao,72,7,5,5,2
2299,2299,Sunil Kulkarni,68,7,2,3,2
2300,2300,Imran Khan,46,3,3,4,1
2301,2301,Shreya Bhat,40,6,5,4,1
2302,2302,Kavya Kumar,58,2,2,4,2
2303,2303,Divya Sharma,32,3,1,1,3
2304,2304,Neha Kulkarni,74,4,2,3,1
2305,2305,Neha Jain,54,2,6,5,1
2306,2306,Shankar Shetty,50,4,1,2,3
2307,2307,Nandini Kulkarni,29,8,1,3,3
2308,2308,Sneha Kumar,54,1,1,5,2
2309,2309,Pooja Bhat,58,4,2,5,1
2310,2310,Sneha Pujari,75,1,5,5,3
2311,2311,Ravi Bhat,71,4,5,5,1
2312,2312,Sneha Jain,73,6,2,2,3
2313,2313,Prakash Desai,68,1,4,2,2
2314,2314,Divya Joshi,43,7,5,5,2
2315,2315,Suresh Gowda,62,1,1,3,1
2316,2316,Arun Desai,45,8,6,2,3
2317,2317,Asha Naik,26,1,4,1,1
2318,2318,Ravi Shetty,19,3,3,2,3
2319,2319,Anil Mulla,57,8,1,4,2
2320,2320,Divya Sharma,60,2,2,5,3
2321,2321,Sneha Kumar,43,5,3,5,1
2322,2322,Ajay Khan,49,4,5,3,1
2323,2323,Prakash Jain,58,3,5,2,1
2324,2324,Kavya Jain,32,1,3,4,2
2325,2325,Sunil Shetty,42,6,2,5,3
2326,2326,Mahesh Kulkarni,33,6,5,2,3
2327,2327,Prakash Kulkarni,59,1,6,2,2
2328,2328,Meera Gowda,63,7,4,5,2
2329,2329,Ravi Kulkarni,74,7,5,2,2
2330,2330,Meera Nayak,44,3,5,1,3
2331,2331,Nandini Rao,64,8,3,1,3
2332,2332,Priya Gowda,49,2,1,1,2
2333,2333,Arun Jain,68,1,1,1,3
2334,2334,Shreya Sharma,20,5,1,2,1
2335,2335,Farhan Reddy,44,3,1,1,2
2336,2336,Vijay Desai,75,8,2,5,3
2337,2337,Neha Naik,50,5,6,5,2
2338,2338,Kavya Shetty,72,4,2,1,1
2339,2339,Prakash Patil,24,1,4,4,3
2340,2340,Ananya Kulkarni,66,1,4,1,2
